species:ncbi:859	A.necrophorus|f.hemolyticus|Sphaerophorus necrophorus|Corynebacterium necrophorum|f.necrophorum|F. necrophorum|n. necrophorus|F. necrophorus|Fusobacterium necrophorum|f.necrophorus|Bacillus necroseos|B.necrosus|A.pseudonecrophorus|N.necrophorus|Acinomyces pseudonecrophorus|bacterium necrophorum|N. necrophorus|sphaerophorus necrophorus|B. necroseos|S.pseudonecrophorus|Fusiformis hemolyticus|S. necrophorus|a.pseudonecrophorus|P. necrophorus|S.necuphtora|Actinomyces necrophorus|Bacteroides necrophorus|B. necrosus|s.pseudonecrophorus|f. necrophorum|fusobacterium necrophorum|f. hemolyticus|f. necrophorus|b.necrophorum|B.necroseos|bacteroides necrophorus|F.hemolyticus|b.necrophorus|F. hemolyticus|bacillus necroseos|Fusobacterium necrophorum (Flugge 1886) Moore and Holdeman 1969|a. pseudonecrophorus|a.necrophorus|fusobacterium necrophorum (Flugge 1886) Moore and Holdeman 1969|Fusiformis necrophorus|Streptothrix necrophorus|s. necuphtora|C. necrophorum|S. pseudonecrophorus|B.necrophorum|Sphaerophorus pseudonecrophorus|b.necroseos|B.necrophorus|b. necrosus|streptothrix necrophorus|A. necrophorus|s.necuphtora|fusiformis necrophorus|Streptothrix necuphtora|Proactinomyces necrophorus|Bacillus necrophorus|s. necrophorus|bacillus necrophorus|streptothrix necuphtora|c. necrophorum|B. necrophorus|A. pseudonecrophorus|F.necrophorus|B. necrophorum|F.necrophorum|p. necrophorus|bacillus necrosus|s.necrophorus|S. necuphtora|acinomyces pseudonecrophorus|p.necrophorus|necrobacterium necrophorus|Fusibacterium necrophorum|fusiformis hemolyticus|b. necroseos|Necrobacterium necrophorus|c.necrophorum|S.necrophorus|sphaerophorus pseudonecrophorus|P.necrophorus|corynebacterium necrophorum|s. pseudonecrophorus|n.necrophorus|b.necrosus|actinomyces necrophorus|Bacterium necrophorum|proactinomyces necrophorus|C.necrophorum|Bacillus necrosus|fusibacterium necrophorum|a. necrophorus|b. necrophorus|b. necrophorum
species:ncbi:850	Fusibacterium mortiferum|f.mortiferum|f. mortiferum|Spherophorus mortiferus|spherophorus mortiferus|Pseudobacterium freundii|p. mortiferum|F.mortiferum|pseudobacterium freundii|f.ridiculosum|s.necroticus|Fusobacterium mortiferum|spherophorus necroticus|Fusubacterium ridiculosum|Spherophorus ridiculosu|P. mortiferum|b.necroticus|b. necroticus|B. necroticus|b.mortiferus|bacillus mortiferus|fusibacterium mortiferum|Bacillus mortiferus|P.mortiferum|S. ridiculosu|p.freundii|s. freundi|b.freundii|p. necroticum|F.ridiculosum|Bacillus necroticus|s.mortiferus|f. mortiferum (Harris 1901) Moore and Holdeman 1970|Spherophorus freundi|F. mortiferum|P.necroticum|s. necroticus|P. freundii|b. freundii|P.freundii|Bacteroides freundii|s. ridiculosu|fusobacterium mortiferum|Spherophorus necroticus|p.mortiferum|B.freundii|spherophorus ridiculosu|S. freundi|P. necroticum|bacteroides freundii|S.necroticus|s.ridiculosu|pseudobacterium mortiferum|s.freundi|Fusobacterium mortiferum (Harris 1901) Moore and Holdeman 1970|bacillus necroticus|S. mortiferus|F.mortiferum (Harris 1901) Moore and Holdeman 1970|S.freundi|spherophorus freundi|Pseudobacterium mortiferum|B.necroticus|fusobacterium mortiferum (Harris 1901) Moore and Holdeman 1970|p. freundii|s. mortiferus|S. necroticus|f. ridiculosum|B. freundii|Pseudobacterium necroticum|pseudobacterium necroticum|S.ridiculosu|F. ridiculosum|p.necroticum|b. mortiferus|B.mortiferus|F. mortiferum (Harris 1901) Moore and Holdeman 1970|S.mortiferus|f.mortiferum (Harris 1901) Moore and Holdeman 1970|fusubacterium ridiculosum|B. mortiferus
species:ncbi:851	F. nucleatus|c.fusiforme|f.fusiformis|fusobacterium nucleatum|C.fusiforme|F. nucleatum|f. fusiformis|c. fusiforme|F. fusiformis|f. plauti-vincenti|Fusibacterium nucleatum|F.plauti-vincenti|Fusobacterium nucleatum|Not "Fusobacterium plauti-vincenti" Knorr 1922|fusibacterium nucleatum|f. fusiforme|Fusiformis fusiformis|F. plauti-vincenti|F.fusiformis|fusobacterium nucleatum Knorr 1922|Fusiformis nucleatus|not "Fusobacterium fusiforme" (Veillon and Zuber 1898) Hoffman 1957|fusiformis fusiformis|fusobacterium fusiforme|Not "Fusobacterium fusiforme" (Veillon and Zuber 1898) Hoffman 1957|F.nucleatus|fusiformis nucleatus|corynebacterium fusiforme|F. fusiforme|F.nucleatum|f.fusiforme|fusobacterium plauti-vincenti|f. nucleatus|Fusobacterium nucleatum Knorr 1922|f.plauti-vincenti|Fusobacterium fusiforme|f. nucleatum|f.nucleatus|Fusobacterium plauti-vincenti|Corynebacterium fusiforme|not "Fusobacterium plauti-vincenti" Knorr 1922|F.fusiforme|C. fusiforme|f.nucleatum
species:ncbi:853	b.praussnitzii|Faecalibacterium prausnitzii (Hauduroy et al. 1937) Duncan et al. 2002|butyrate-producing bacterium A2-165s|fusobacterium prausnitzii (Hauduroy et al. 1937) Moore and Holdeman 1970 (Approved Lists 1980)|Faecalibacterium prausnitzii|B. praussnitzii|f.prausnitzii|bacillus mucosus anaerobius|B.mucosus anaerobius|B. mucosus anaerobius|f. prausnitzii|Butyrate-producing bacterium A2-165|Bacteroides praussnitzii|bacteroides praussnitzii|B.praussnitzii|b. mucosus anaerobius|b.mucosus anaerobius|faecalibacterium prausnitzii|fusobacterium prausnitzii|butyrate-producing bacterium A2-165|Bacillus mucosus anaerobius|faecalibacterium prausnitzii (Hauduroy et al. 1937) Duncan et al. 2002|F.prausnitzii|Fusobacterium prausnitzii (Hauduroy et al. 1937) Moore and Holdeman 1970 (Approved Lists 1980)|F. prausnitzii|Butyrate-producing bacterium A2-165s|b. praussnitzii|Fusobacterium prausnitzii
species:ncbi:867	Ruminobacter amylophilum|bacteroides amylophilus|b.amylophilus|Bacteroides amylophilus|R. amylophilum|Ruminobacter amylophilus|b. amylophilus|r.amylophilum|r.amylophilus|bacteroides amylophilus Hamlin and Hungate 1956|r. amylophilum|b.amylophilus Hamlin and Hungate 1956|Ruminobacter amylophilus (Hamlin and Hungate 1956) Stackebrandt and Hippe 1987|ruminobacter amylophilus (Hamlin and Hungate 1956) Stackebrandt and Hippe 1987|Bacteroides amylophilus Hamlin and Hungate 1956|ruminobacter amylophilus|r. amylophilus|r.amylophilus (Hamlin and Hungate 1956) Stackebrandt and Hippe 1987|ruminobacter amylophilum|B. amylophilus|b. amylophilus Hamlin and Hungate 1956|R. amylophilus (Hamlin and Hungate 1956) Stackebrandt and Hippe 1987|R. amylophilus|B.amylophilus Hamlin and Hungate 1956|R.amylophilus|r. amylophilus (Hamlin and Hungate 1956) Stackebrandt and Hippe 1987|R.amylophilum|B.amylophilus|B. amylophilus Hamlin and Hungate 1956|R.amylophilus (Hamlin and Hungate 1956) Stackebrandt and Hippe 1987
species:ncbi:860	F.periodonticum|Fusibacterium periodonticum|fusobacterium periodonticum Slots et al. 1984|fusobacterium periodonticum|F. periodonticum|Fusobacterium periodonticum|f.periodonticum|fusibacterium periodonticum|Fusobacterium periodonticum Slots et al. 1984|f. periodonticum
species:ncbi:865	P. frisingensis Schleifer et al. 1990|p. frisingensis|P.frisingensis Schleifer et al. 1990|P.frisingensis|pectinatus frisingensis|p. frisingensis Schleifer et al. 1990|p.frisingensis Schleifer et al. 1990|pectinatus frisingensis Schleifer et al. 1990|P. frisingensis|p.frisingensis|Pectinatus frisingensis Schleifer et al. 1990|Pectinatus frisingensis
species:ncbi:863	S. wolfei McInerney et al. 1982 emend. Lorowitz et al. 1989|syntrophomonas wolfei McInerney et al. 1982 emend. Lorowitz et al. 1989|Syntrophomonas wolfei|Syntrophomonas wolfei McInerney et al. 1982 emend. Lorowitz et al. 1989|S. wolfei|S.wolfei McInerney et al. 1982 emend. Lorowitz et al. 1989|syntrophomonas wolfei|s.wolfei|s. wolfei McInerney et al. 1982 emend. Lorowitz et al. 1989|s. wolfei|S.wolfei|s.wolfei McInerney et al. 1982 emend. Lorowitz et al. 1989
species:ncbi:85232	M. nigra L.|M.nigra|M. nigra|Morus nigra|morus nigra L.|Morus nigra L.|m. nigra L.|morus nigra|M.nigra L.|m. nigra|m.nigra L.|m.nigra
species:ncbi:85223	Bay laurel|laurus nobilis|L. nobilis|bay laurels|l.nobilis|bay laurel|Laurus nobilis|Bay laurels|L.nobilis|l. nobilis
species:ncbi:897	D.multivorans Widdel 1981|d. multivorans Widdel 1981|desulfococcus multivorans|D. multivorans|Desulfococcus multivorans Widdel 1981|D.multivorans|d. multivorans|d.multivorans|D. multivorans Widdel 1981|Desulfococcus multivorans|d.multivorans Widdel 1981|desulfococcus multivorans Widdel 1981
species:ncbi:894	Desulfobulbus propionicus|Desulfobulbus propionicus Widdel 1981|d.propionicus|desulfobulbus propionicus Widdel 1981|D. propionicus|desulfobulbus propionicus|d. propionicus|D.propionicus
species:ncbi:891	C.ethylica|D.acetoxidans Pfennig and Biebl 1977|d. acetoxidans Pfennig and Biebl 1977|c. ethylica|Desulfuromonas acetoxidans|d.acetoxidans Pfennig and Biebl 1977|chloropseudomonas ethylica|D. acetoxidans|D. acetoxidans Pfennig and Biebl 1977|D.acetoxidans|d.acetoxidans|Desulfuromonas acetoxidans Pfennig and Biebl 1977|desulfuromonas acetoxidans|desulfuromonas acetoxidans Pfennig and Biebl 1977|d. acetoxidans|C. ethylica|c.ethylica|Chloropseudomonas ethylica
species:ncbi:899	D. baculatus Rozanova and Nazina 1984|D.baculatum|D.baculatum corrig. (Rozanova and Nazina 1984) Rozanova et al. 1994|desulfomicrobium baculatus|Desulfomicrobium baculatum corrig. (Rozanova and Nazina 1984) Rozanova et al. 1994|desulfomicrobium baculatum|d.baculatum|d.baculatum corrig. (Rozanova and Nazina 1984) Rozanova et al. 1994|Desulfomicrobium baculatum|D. baculatum corrig. (Rozanova and Nazina 1984) Rozanova et al. 1994|D.baculatus Rozanova and Nazina 1984|D.baculatus|d.baculatus|D. baculatus|Desulfomicrobium baculatus|desulfovibrio baculatus Rozanova and Nazina 1984|desulfovibrio baculatus|desulfovibrio baculatum|D. baculatum|d. baculatum corrig. (Rozanova and Nazina 1984) Rozanova et al. 1994|Desulfovibrio baculatus|d.baculatus Rozanova and Nazina 1984|Desulfovibrio baculatum|d. baculatus Rozanova and Nazina 1984|Desulfovibrio baculatus Rozanova and Nazina 1984|desulfomicrobium baculatum corrig. (Rozanova and Nazina 1984) Rozanova et al. 1994|d. baculatum|d. baculatus
species:ncbi:106941	Trypanosoma danilewskyi|t. danilewskyi|T.danilewskyi|trypanosoma danilewskyi|T. danilewskyi|t.danilewskyi
species:ncbi:106944	o. gruehneri|O. gruehneri|o.gruehneri|ostertagia gruehneri|O.gruehneri|Ostertagia gruehneri
species:ncbi:85283	t.chantieri|Devil-flower|jian gen shu|devil-flowers|batflower|t. chantrieri Andre|tacca chantrieri|Tacca chantieri|tacca chantrieri Andre|Jian gen shu|batflowers|t. chantrieri|t.chantrieri|Batflowers|Devil-flowers|Batflower|Tacca chantrieri Andre|tacca chantieri|T. chantrieri|T.chantrieri Andre|t. chantieri|Tacca chantrieri|T. chantieri|jian gen shus|Jian gen shus|t.chantrieri Andre|T.chantrieri|T.chantieri|devil-flower|T. chantrieri Andre
species:ncbi:106947	M. marshalli|Marshallagia marshalli|marshallagia marshalli|m.marshalli|m. marshalli|M.marshalli
species:ncbi:85262	S. ionantha|Saintpaulia ionantha|Saintpaulia ionantha H.Wendl.|s. ionantha|saintpaulia ionantha|african violet|saintpaulia ionantha H.Wendl.|s.ionantha|African violets|S.ionantha|african violets|African violet
species:ncbi:901	D.pigra|d. piger|desulfomonas pigra Moore et al. 1976|D. pigra|desulfovibrio piger (Moore et al. 1976) Loubinoux et al. 2002|Desulfovibrio piger|Desulfomonas pigra|D.piger|Desulfovibrio piger (Moore et al. 1976) Loubinoux et al. 2002|d. pigra|desulfomonas pigra|desulfovibrio piger|d.piger|d.pigra|Desulfomonas pigra Moore et al. 1976|D. piger
species:ncbi:905	A.fermentans|A. fermentans|acidaminococcus fermentans Rogosa 1969 (Approved Lists 1980) emend. Cook et al. 1994|a.fermentans|Acidaminococcus fermentans|a. fermentans|acidaminococcus fermentans|Acidaminococcus fermentans Rogosa 1969 (Approved Lists 1980) emend. Cook et al. 1994
species:ncbi:907	r.organism LC|M.elsdenii|p. elsdenii|p.elsdenii|P. elsdenii|Peptostreptococcus elsdenii|Rumen organism LC|m.elsdenii|peptostreptococcus elsdenii|rumen organism LC|Organism LC|R. organism LC|r. organism LC|m. elsdenii|P.elsdenii|megasphaera elsdenii|R.organism LC|megasphaera elsdenii (Gutierrez et al. 1959) Rogosa 1971|organism LC|Megasphaera elsdenii (Gutierrez et al. 1959) Rogosa 1971|M. elsdenii|Megasphaera elsdenii
species:ncbi:916	n. eutropha Koops et al. 2001|N. eutropha Koops et al. 2001|N.eutropha Koops et al. 2001|n.eutropha Koops et al. 2001|nitrosomonas eutropha|N.eutropha|Nitrosomonas eutropha Koops et al. 2001|nitrosomonas eutropha Koops et al. 2001|n. eutropha|N. eutropha|Nitrosomonas eutropha|n.eutropha
species:ncbi:915	Planococcus europaeus|nitrosomonas europaea Winogradsky 1892|B. nitrosomonas|P. europaeus|N. europaea Winogradsky 1892|p.europaeus|nitrosomonas europaea|bacterium nitrosomonas|P. europaea|N.europaea Winogradsky 1892|P.europaeus|Pseudomonas europaea|p. europaea|planococcus europaeus|n.europaea Winogradsky 1892|P.europaea|Nitrosomonas europaea Winogradsky 1892|n. europaea|n. europaea Winogradsky 1892|N. europaea|pseudomonas europaea|b.nitrosomonas|n.europaea|p. europaeus|Bacterium nitrosomonas|Nitrosomonas europaea|B.nitrosomonas|b. nitrosomonas|N.europaea|p.europaea
species:ncbi:913	n. agilis|b. nirobakter|Bacterium nitrobacter|B. nitrobacter|n.winogradskyi Winslow et al. 1917|B.nirobakter|Nitrobacter agilis|N. agilis|N.winogradskyi|nitrobacter agilis|b.nirobakter|B. nirobakter|b. nitrobacter|n. winogradskyi|n.agilis|Bacillus nirobakter|Nitrobacter winogradskyi|nitrobacter winogradskyi Winslow et al. 1917|nitrobacter winogradskii|N. winogradskyi|N.winogradskyi Winslow et al. 1917|N. winogradskyi Winslow et al. 1917|b.nitrobacter|n. winogradskyi Winslow et al. 1917|bacterium nitrobacter|nitrobacter winogradskyi|Nitrobacter winogradskyi Winslow et al. 1917|Nitrobacter winogradskii|n.winogradskyi|bacillus nirobakter|B.nitrobacter|N.agilis
species:ncbi:920	F.sulfooxidans|Thiobacillus ferrooxidans Temple and Colmer 1951 (Approved Lists 1980)|f. sulfooxidans|Thiobacillus ferrooxidans|t.ferrooxidans|a.ferrooxidans|T. ferrooxidans|F. ferrooxidans|tiobacillus ferroxidant|Acidithiobacillus ferrooxidans|Acidithiobacillus ferroxidans|a. ferrooxidans|thiobacillus ferrooxidans Temple and Colmer 1951 (Approved Lists 1980)|f. ferrooxidans|f.sulfooxidans|Ferrobacillus ferrooxidans|thiobacillus ferrooxidans|f.ferrooxidans|Acidithiobacillus ferrooxidans (Temple and Colmer 1951) Kelly and Wood 2000|acidithiobacillus ferrooxidans (Temple and Colmer 1951) Kelly and Wood 2000|t. ferrooxidans|acidithiobacillus ferrooxidans|T.ferrooxidans|Tiobacillus ferroxidant|F.ferrooxidans|ferrobacillus sulfooxidans|ferrobacillus ferrooxidans|A. ferrooxidans|acidithiobacillus ferroxidans|Ferrobacillus sulfooxidans|F. sulfooxidans|A.ferrooxidans
species:ncbi:926	t.intermedius|Thiobacillus intermedius|T.intermedius|t. intermedius London 1963 (Approved Lists 1980)|T. intermedius|t.intermedia (London 1963) Moreira and Amils 1997|Thiomonas intermedia|thiomonas intermedia (London 1963) Moreira and Amils 1997|thiobacillus intermedius London 1963 (Approved Lists 1980)|Thiomonas intermedia (London 1963) Moreira and Amils 1997|t. intermedia|T. intermedia|t.intermedia|T.intermedius London 1963 (Approved Lists 1980)|Thiobacillus intermedius London 1963 (Approved Lists 1980)|t. intermedia (London 1963) Moreira and Amils 1997|thiomonas intermedia|T. intermedius London 1963 (Approved Lists 1980)|T. intermedia (London 1963) Moreira and Amils 1997|t.intermedius London 1963 (Approved Lists 1980)|T.intermedia|T.intermedia (London 1963) Moreira and Amils 1997|thiobacillus intermedius|t. intermedius
species:ncbi:927	halothiobacillus neapolitanus (Parker 1957) Kelly and Wood 2000|Halothiobacillus neapolitanus|h.neapolitanus|halothiobacillus neapolitanus|thiobacillus X|Thiobacillus neapolitanus|Thiobacillus neapolitanus Parker 1957 (Approved Lists 1980)|t.neapolitanus|Halothiobacillus neapolitanus (Parker 1957) Kelly and Wood 2000|t. neapolitanus|Thiobacillus X|T. neapolitanus|thiobacillus neapolitanus|h. neapolitanus|H.neapolitanus|thiobacillus neapolitanus Parker 1957 (Approved Lists 1980)|T.neapolitanus|H. neapolitanus
species:ncbi:921	S. novella|t. novellus|T.novellus|t.novellus|Thiobacillus novellus Starkey 1935 (sic) (Approved Lists 1980)|s.novella|T. novellus|Starkeya novella (Starkey 1934) Kelly et al. 2000|starkeya novella (Starkey 1934) Kelly et al. 2000|Thiobacillus novellus|Starkeya novella|S.novella|Thiobacillus novellus Starkey 1934 (Approved Lists 1980)|starkeya novella|s. novella|thiobacillus novellus|thiobacillus novellus Starkey 1934 (Approved Lists 1980)|thiobacillus novellus Starkey 1935 (sic) (Approved Lists 1980)
species:ncbi:931	B. thiocyanoxidans|bacterium thioparum|t. thioparus|T.thiocyanoxidans|T. thioparus Beijerinck 1904|thiobacillus thioparus|Bacterium thioparum|t. thiocyanoxidans|b.thioparum|B. thioparum|thiobacillus thioparus Beijerinck 1904|b. thiocyanoxidans|B.thioparum|bacterium thiocyanoxidans|Thiobacillus thioparus|Thiobacillus thiocyanoxidans|t.thioparus|t.thioparus Beijerinck 1904|t.thiocyanoxidans|T. thioparus|T. thiocyanoxidans|Thiobacillus thioparus Beijerinck 1904|Bacterium thiocyanoxidans|b.thiocyanoxidans|thiobacillus thiocyanoxidans|T.thioparus|t. thioparus Beijerinck 1904|B.thiocyanoxidans|b. thioparum|T.thioparus Beijerinck 1904
species:ncbi:930	T.crenatus|T.thiooxydans|T.lobatus|a.thiooxidans|acidithiobacillus thiooxidans|thiobacterium thiooxydans|Thiobacillus crenatus|T.thiooxidans|thiobacillus crenatus|t.concretivorus|Thiobacterium thiooxydans|t.thiooxidans|T. concretivorus|thiobacillus thiooxidans Waksman and Joffe 1922 (Approved Lists 1980)|thiobacillus concretivorus|thiobacillus umbonatus|T. thiooxidans|t. lobatus|Thiobacillus concretivorus|Thiobacillus umbonatus|T. thiooxydans|T. umbonatus|thiobacillus thiooxidans|t.umbonatus|t. crenatus|A.thiooxidans|A. thiooxidans|T.umbonatus|t. umbonatus|thiobacillus concretivorus Parker 1945 (Approved Lists 1980)|thiobacillus lobatus|T. crenatus|t. thiooxydans|t. concretivorus|t.thermitanus|t.thiooxydans|t.lobatus|t. thiooxidans|Thiobacillus concretivorus Parker 1945 (Approved Lists 1980)|Thiobacillus lobatus|Thiobacillus thiooxidans Waksman and Joffe 1922 (Approved Lists 1980)|T.thermitanus|Acidithiobacillus thiooxidans|a. thiooxidans|acidithiobacillus thiooxidans (Waksman and Joffe 1922) Kelly and Wood 2000|thiobacillus thermitanus|Thiobacillus thiooxidans|t.crenatus|T. lobatus|T.concretivorus|T. thermitanus|Acidithiobacillus thiooxidans (Waksman and Joffe 1922) Kelly and Wood 2000|Thiobacillus thermitanus|t. thermitanus
species:ncbi:945	e. chaffeensis Anderson et al. 1992 emend. Dumler et al. 2001|e. chaffeensis|ehrlichia chaffensis|e.chaffeensis Anderson et al. 1992 emend. Dumler et al. 2001|E. chaffeensis|e.chaffeensis|ehrlichia chaffeensis Anderson et al. 1992 emend. Dumler et al. 2001|ehrlichia chaffeensis|E.chaffeensis Anderson et al. 1992 emend. Dumler et al. 2001|Ehrlichia chaffensis|Ehrlichia chaffeensis Anderson et al. 1992 emend. Dumler et al. 2001|E. chaffeensis Anderson et al. 1992 emend. Dumler et al. 2001|E.chaffeensis|Ehrlichia chaffeensis
species:ncbi:944	Nicollea canis|K. (Ehrlichia) canis|N.canis|R.canis|K.(Ehrlichia) canis|E.canis (Donatien & Lestoquard 1935) Moshkovski 1945 (AL '80) emend. Dumler et al. 2001|ehrlichia canis|k.(Ehrlichia) canis|ehrlichia (Rickettsia) cani|n. canis|R. canis|e. canis|Ehrlichia canis|Ehrlichia (Rickettsia) cani|Ehrlichia canis (Donatien & Lestoquard 1935) Moshkovski 1945 (AL '80) emend. Dumler et al. 2001|E.canis|N. canis|r. canis|Rickettsia canis|e.canis (Donatien & Lestoquard 1935) Moshkovski 1945 (AL '80) emend. Dumler et al. 2001|k. (Ehrlichia) canis|e.(Rickettsia) cani|Kurlovia (Ehrlichia) canis|E. (Rickettsia) cani|r.canis|rickettsia canis|E.(Rickettsia) cani|e. canis (Donatien & Lestoquard 1935) Moshkovski 1945 (AL '80) emend. Dumler et al. 2001|e. (Rickettsia) cani|nicollea canis|E. canis (Donatien & Lestoquard 1935) Moshkovski 1945 (AL '80) emend. Dumler et al. 2001|ehrlichia canis (Donatien & Lestoquard 1935) Moshkovski 1945 (AL '80) emend. Dumler et al. 2001|E. canis|n.canis|e.canis|kurlovia (Ehrlichia) canis
species:ncbi:949	Anaplasma platys Dumler et al. 2001|a. platys|Anaplasma platys|a.platys|A.platys|ehrlichia sp. Mili1|ehrlichia sp. Mili2|anaplasma platys|E.platys|ehrlichia sp. Mili2s|Ehrlichia platys|ehrlichia platys|ehrlichia sp. Mili1s|Ehrlichia sp. Mili2s|anaplasma platys Dumler et al. 2001|Ehrlichia sp. Mili2|Ehrlichia sp. Mili1|e.platys|Ehrlichia sp. Mili1s|e. platys|E. platys|A. platys
species:ncbi:948	r. phagocytophila ovis|h. agent|Anaplasma phagocytophilum corrig. (Foggie 1949) Dumler et al. 2001|ehrlichia equi|c.phagocytophila|Ehrlichia sp. BDS|e. phagocytophila|Cytoecetes bovis|Anaplasma phagocytophilum|Human granulocytic Ehrlichia|r. phagocytophila|E. phagocytophila|C.bovis|h.granulocytic Ehrlichia|Rickettsia phagocytophila|A.phagocytophilum|ehrlichia sp. BDS|anaplasma phagocytophila|E.equi|R.phagocytophila|ehrlichia equi Lewis et al. 1988|E.sp. 'HGE agent'|e.equi|ehrlichia sp. 'HGE agent'|ehrlichia sp. NCH-1s|E. equi|a.phagocytophilum|c.bovis|C.phagocytophila|R.phagocytophila ovis|H.agent|C. bovis|HGE agent|e.sp. 'HGE agent'|R. phagocytophila ovis|anaplasma phagocytophilum|e.phagocytophila|Ehrlichia sp. 'HGE agent'|A. phagocytophilum|Ehrlichia phagocytophila (Foggie 1949) Philip 1962 (Approved Lists 1980)|Ehrlichia sp. NCH-1|Ehrlichia sp. NCH-1s|C. phagocytophila|Agent of human granulocytic ehrlichiosis|Anaplasma phagocytophila|E.phagocytophila|c. bovis|Ehrlichia equi Lewis et al. 1988|Ehrlichia equi|Rickettsia phagocytophila ovis|E. sp. 'HGE agent'|rickettsia phagocytophila|cytoecetes bovis|A. phagocytophila|hGE agent|human granulocytic Ehrlichia|Cytoecetes phagocytophila|ehrlichia phagocytophila|a.phagocytophila|agent of human granulocytic ehrlichiosis|e. equi|a. phagocytophila|cytoecetes phagocytophila|h.agent|h. granulocytic Ehrlichia|e. sp. 'HGE agent'|H. granulocytic Ehrlichia|ehrlichia phagocytophila (Foggie 1949) Philip 1962 (Approved Lists 1980)|r.phagocytophila ovis|r.phagocytophila|Ehrlichia phagocytophila|rickettsia phagocytophila ovis|ehrlichia sp. BDSs|A.phagocytophila|c. phagocytophila|Ehrlichia sp. BDSs|anaplasma phagocytophilum corrig. (Foggie 1949) Dumler et al. 2001|a. phagocytophilum|H. agent|H.granulocytic Ehrlichia|R. phagocytophila|ehrlichia sp. NCH-1
species:ncbi:947	e. ewingii|e.ewingii|E. ewingii Anderson et al. 1992 emend. Dumler et al. 2001|Ehrlichia ewingii|E.ewingii Anderson et al. 1992 emend. Dumler et al. 2001|E.ewingii|Ehrlichia ewingii Anderson et al. 1992 emend. Dumler et al. 2001|ehrlichia ewingii Anderson et al. 1992 emend. Dumler et al. 2001|e.ewingii Anderson et al. 1992 emend. Dumler et al. 2001|E. ewingii|ehrlichia ewingii|e. ewingii Anderson et al. 1992 emend. Dumler et al. 2001
species:ncbi:940	H.thermophilus|h.thermophilus|Hydrogenobacter thermophilus|H. thermophilus|Hydrogenobacter thermophilus Kawasumi et al. 1984|hydrogenobacter thermophilus Kawasumi et al. 1984|hydrogenobacter thermophilus|h. thermophilus
species:ncbi:221332	steinernema scarabaei|S.scarabaei|S. scarabaei|Steinernema scarabaei|s. scarabaei|s.scarabaei
species:ncbi:959	b. bacteriovorus|bdellovibrio bacteriovorus|B.bacteriovorus|Bdellovibrio bacteriovorus|B. bacteriovorus|b.bacteriovorus|bdellovibrio bacteriovorus Stolp and Starr 1963|Bdellovibrio bacteriovorus Stolp and Starr 1963
species:ncbi:955	Wolbachia pipientis|wolbachia pipientis Hertig 1936|w. pipientis|W.pipientis|Wolbachia pipientis Hertig 1936|W. pipientis|wolbachia pipientis|w.pipientis
species:ncbi:951	R. sennetsu Misao and Kobayashi 1956 (Approved Lists 1980)|E.sennetsu (Misao and Kobayashi 1956) Ristic and Huxsoll 1984|r.sennetsu Misao and Kobayashi 1956 (Approved Lists 1980)|R. sennetsu|Rickettsia sennetsu|n. sennetsu (Misao and Kobayashi 1956) Dumler et al. 2001|rickettsia sennetsu|N.sennetsu (Misao and Kobayashi 1956) Dumler et al. 2001|E. sennetsu (Misao and Kobayashi 1956) Ristic and Huxsoll 1984|n.sennetsu|e.sennetsu|r. sennetsu Misao and Kobayashi 1956 (Approved Lists 1980)|R.sennetsu|neorickettsia sennetsu|Rickettsia sennetsu Misao and Kobayashi 1956 (Approved Lists 1980)|Neorickettsia sennetsu|R.sennetsu Misao and Kobayashi 1956 (Approved Lists 1980)|rickettsia sennetsu Misao and Kobayashi 1956 (Approved Lists 1980)|neorickettsia sennetsu (Misao and Kobayashi 1956) Dumler et al. 2001|Neorickettsia sennetsu (Misao and Kobayashi 1956) Dumler et al. 2001|e. sennetsu (Misao and Kobayashi 1956) Ristic and Huxsoll 1984|Ehrlichia sennetsu|N. sennetsu (Misao and Kobayashi 1956) Dumler et al. 2001|E. sennetsu|n. sennetsu|n.sennetsu (Misao and Kobayashi 1956) Dumler et al. 2001|Ehrlichia sennetsu (Misao and Kobayashi 1956) Ristic and Huxsoll 1984|r. sennetsu|ehrlichia sennetsu (Misao and Kobayashi 1956) Ristic and Huxsoll 1984|r.sennetsu|e.sennetsu (Misao and Kobayashi 1956) Ristic and Huxsoll 1984|e. sennetsu|N.sennetsu|N. sennetsu|E.sennetsu|ehrlichia sennetsu
